fid,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,x,y
4058,0.0502,0.0001,0.0085,0.1106,0.6935,0.1263,0.0048,0,0.006,2424,0.051260504,0,0.057142857,0.057983193,0.002521008,0,0,0.3,0,0.002521008,0.178991597,0,0.224369748,0.125210084,0,0,0,1.471941791,0,9213,0,5.045896231,0.008067697,0.856968697,0.000502643,0.010394654,0.000876682,0.001117774,18.07284768,2.333333334,11.96774194,15,75.68844347,0.121015455,12.85453046,0.007539645,0.007539645,0.01315023,271.0927152,35.00000001,179.5161291,1.229764,-0.847869,12,2,0,14,1,1,0,1,119.5900664,31.73522327
4059,0.0409,0.0014,0.0114,0.6021,0.0787,0.0808,0.1742,0.0045,0.006,2,0.799307958,0.035467128,0,0,0.160034602,0,0,0.005190311,0,0,0,0,0,0,0,0,0,1.352759066,0,549,0,4.119007494,0.13984008,1.142027323,0.000646404,0.002484204,0.00079006,0.000352114,12.54411765,5.4,14.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.70522327
4060,0.0451,0.0007,0.0151,0.4443,0.0549,0.1009,0.3323,0.0007,0.006,0,0.472268908,0.204201681,0.057142857,0,0.266386555,0,0,0,0,0,0,0,0,0,0,0,0,1.40798628,0,0,0,4.534942092,0.068127219,1.52210549,0.000709451,0.002134677,0.000597823,0.001756841,10.41958042,4.111111112,12.38554217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.67522327
4061,0,0,0,0.0002,0,0,0.9968,0,0.003,0,0.00432526,0,0.029411765,0,0.966262976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.64522327
4062,0.0298,0.0013,0.0007,0.1525,0.0183,0.0489,0.7414,0.0011,0.006,3,0.269031142,0.019896194,0,0,0.708477509,0,0,0.002595156,0,0,0,0,0,0,0,0,0,0.235406381,0,15,0,2.99849403,0.133565205,0.067230808,0.000827891,0.002050148,0.000909019,0.000366585,6.870689656,2.88,5.500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.61522327
4063,0.0041,0.0003,0.002,0.5461,0.1028,0.2527,0.0854,0.0006,0.006,18,0.811764706,0.120168067,0.057142857,0,0.01092437,0,0,0,0,0,0,0,0,0,0,0,0,0.530342334,0,6,0,0.415038187,0.031374377,0.203485245,0.001144839,0.003902123,0.000913356,0.000699287,8.386363637,3.666666667,9.096774194,2,0.830076374,0.062748754,0.40697049,0.002289678,0.002289678,0.001826712,16.77272727,7.333333334,18.19354839,0,0,0,0,0,0,0,0,0,0,119.5900664,31.58522327
4064,0.0226,0.0006,0.0047,0.5761,0.1441,0.2152,0.0306,0,0.006,19,0.559688581,0.403114187,0,0,0.008650519,0,0,0.028546713,0,0,0,0,0,0,0,0,0,0.799491305,0,9,0,2.275986948,0.060059522,0.47689053,0.000787753,0.005734457,0.000947195,0.001635275,14.26732673,3.05882353,8.489361703,3,6.827960844,0.180178566,1.43067159,0.002363259,0.002363259,0.002841585,42.80198019,9.17647059,25.46808511,0,0,0,0,0,0,0,0,0,0,119.5900664,31.55522327
4065,0.0186,0,0.0011,0.5493,0.1035,0.2018,0.119,0.0007,0.006,5,0.618512111,0.296712803,0.029411765,0,0.037197232,0,0,0.01816609,0,0,0,0,0,0,0,0,0,0.378714758,0,1233,0,1.873498512,0.003585643,0.106672882,0.000782771,0.005295675,0.002107014,0.000663936,10.72826087,1.75,5.772727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.52522327
4066,0.0043,0.0001,0.0026,0.6374,0.1576,0.123,0.0686,0.0003,0.006,5,0.719327731,0.112605042,0.057142857,0,0.014285714,0,0,0.084033613,0,0.012605042,0,0,0,0,0,0,0,0.601210135,0,31,0,0.435655635,0.008067697,0.258166302,0.001057425,0.007539933,0.00076107,0.001184517,9.022222223,2,10.35294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.49522327
4067,0.0064,0.0005,0.0066,0.6666,0.1288,0.0997,0.0842,0.0011,0.006,18,0.819204152,0.051038062,0,0,0.025951557,0,0,0.100346021,0,0.002595156,0.000865052,0,0,0,0,0,0,1.033156788,0,77,0,0.645415755,0.054681057,0.666929614,0.000676777,0.001549126,0.000598749,0.000664685,10.05555556,5.125000001,13.69090909,1,0.645415755,0.054681057,0.666929614,0.000676777,0.000676777,0.000598749,10.05555556,5.125000001,13.69090909,0,0,0,0,0,0,0,0,0,0,119.5900664,31.46522327
4068,0.0064,0.0002,0.0047,0.6712,0.0968,0.0918,0.1207,0.0023,0.006,3,0.674789916,0.24789916,0.057142857,0,0.020168067,0,0,0,0,0,0,0,0,0,0,0,0,0.50833029,0,75,0,0.647208577,0.017031805,0.467926423,0.001348929,0.005554237,0.000890556,0.000566344,8.833333335,3,11.43478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.43522327
4069,0.0148,0.0003,0.0018,0.7379,0.0911,0.07,0.0753,0.0028,0.006,2,0.720588235,0.270761246,0,0,0.008650519,0,0,0,0,0,0,0,0,0,0,0,0,0.75113041,0,34,0,1.486249059,0.026892323,0.181074976,0.000709452,0.005228012,0.001281,0.000872716,13.34146342,3.272727273,9.27586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.40522327
4070,0.0202,0.0002,0.0031,0.7799,0.0883,0.0883,0.0127,0.0012,0.006,1,0.538927336,0.429065744,0.029411765,0,0.002595156,0,0,0,0,0,0,0,0,0,0,0,0,1.264778642,2.069158,1,0.222127236,2.032163218,0.025099502,0.316433002,0.000732677,0.002622998,0.001054149,0.004215202,14.34375,3.272727273,9.789473685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.37522327
4071,0.2532,0.0002,0.0156,0.4267,0.1106,0.1789,0.0087,0.0001,0.006,4,0.08487395,0.752941176,0.057142857,0,0.004201681,0.07394958,0.01512605,0,0.010084034,0,0,0.001680672,0,0,0,0,0,0.748217926,0,8,0,25.47061565,0.024203091,1.570511671,0.000506038,0.002152391,0.000696663,0.004832739,13.15976331,3.727272728,16.29761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.34522327
4072,0.3738,0.0006,0.0117,0.4344,0.0668,0.1027,0.0038,0.0002,0.006,0,0.019031142,0.890138408,0,0,0.000865052,0.048442907,0.041522491,0,0,0,0,0,0,0,0,0,0,0.57540665,1.3539528,0,0.228858365,37.60174262,0.060059522,1.17429811,0.00035379,0.000403176,0.000744061,0.007696438,21.33170732,3,12.80821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.31522327
4073,0.5836,0.0004,0.0036,0.2798,0.0614,0.0608,0.0014,0.0002,0.0089,29,0.003361345,0.500840336,0.057142857,0,0,0.202521008,0.094957983,0,0,0.141176471,0,0,0,0,0,0,0,0.30229795,2.4639535,19,0.215780744,58.88852925,0.036863211,0.358741976,0.000355798,0.008394443,0.001248861,0.016301391,14.76757813,2.230769231,9.525000001,3,176.6655878,0.110589633,1.076225928,0.001067394,0.001067394,0.003746583,44.30273439,6.692307693,28.575,0,0,0,0,0,0,0,0,0,0,119.5900664,31.28522327
4074,0.8113,0,0.0043,0.0914,0.0276,0.0519,0.0074,0.0001,0.006,6,0.001730104,0.19550173,0,0,0.007785467,0.461072664,0.166955017,0,0,0.166955017,0,0,0,0,0,0,0,0.151891786,0,212,0,81.6164079,0,0.433862813,0.000284492,0,0.001410497,0.02199548,8.794701988,0,7.477272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.25522327
4075,0.7473,0,0.0096,0.1099,0.0392,0.0715,0.0163,0.0003,0.006,5,0.003460208,0.366782007,0.029411765,0,0.009515571,0.419550173,0.09083045,0,0,0.080449827,0,0,0,0,0,0,0,0.303044538,0,2126,0,75.1748001,0.002689232,0.967227222,0.000271804,0,0.000832279,0.012082628,9.689655173,1,10.65151515,1,75.1748001,0.002689232,0.967227222,0.000271804,0.000271804,0.000832279,9.689655173,1,10.65151515,0,0,0,0,0,0,0,0,0,0,119.5900664,31.22522327
4076,0.6294,0.0001,0.0052,0.1312,0.1728,0.0488,0.0065,0,0.006,25,0.000840336,0.084033613,0.057142857,0.005882353,0.002521008,0.259663866,0.137815126,0.011764706,0,0.438655462,0.001680672,0,0,0,0,0,0,0.699717671,7.686742,20,0.215780744,63.31349277,0.010756929,0.524400301,0.000386985,0.010775665,0.001219239,0.000511539,10.27819549,1.714285714,7.897959184,3,189.9404783,0.032270787,1.573200903,0.001160955,0.001160955,0.003657717,30.83458647,5.142857142,23.69387755,0,0,0,0,0,0,0,0,0,0,119.5900664,31.19522327
4077,0.6847,0,0.0015,0.1087,0.1295,0.0329,0.0367,0,0.006,17,0.000865052,0.059688581,0,0.002595156,0.03200692,0.367647059,0.172145329,0.00432526,0,0.358131488,0.002595156,0,0,0,0,0,0,0.603204893,6.0734453,230,0.228858365,68.87841084,0,0.155079063,0.00038207,0,0.001422454,0,6.250450451,0,7.111111112,1,68.87841084,0,0.155079063,0.00038207,0.00038207,0.001422454,6.250450451,0,7.111111112,0,0,0,0,0,0,0,0,0,0,119.5900664,31.16522327
4078,0.8951,0,0.0021,0.0281,0.0558,0.0129,0,0,0.006,1,0,0.078151261,0.057142857,0,0,0.304201681,0.471428571,0,0,0.08907563,0,0,0,0,0,0,0,0.216832177,1.4186546,42,0.203034008,90.04356556,0,0.216034996,0.000319515,0,0.000926456,0,4.231861199,0,7.781250001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.13522327
4079,0.72,0,0.0064,0.1383,0.0539,0.0732,0.0022,0,0.006,9,0.019031142,0.426470588,0,0,0,0.180795848,0.370242215,0,0,0,0,0.003460208,0,0,0,0,0,0.415264547,1.033426,161,0.205664762,72.42909391,0,0.643622934,0.000353297,0,0.000881731,0.008093792,7.386643235,0,8.629629631,1,72.42909391,0,0.643622934,0.000353297,0.000353297,0.000881731,7.386643235,0,8.629629631,0,0,0,0,0,0,0,0,0,0,119.5900664,31.10522327
4080,0.3779,0,0.0357,0.3167,0.0952,0.1628,0.0087,0,0.003,7,0.001730104,0.653979239,0.029411765,0,0.00432526,0.022491349,0.073529412,0.038927336,0.038062284,0.137543253,0,0,0,0,0,0,0,0.268463901,3.960105,97,0.199615799,37.90024741,0.003585643,3.581161031,0.000402756,0.00794641,0.000866386,0.006820619,17.60436893,1.5,12.65354331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5900664,31.07522327
